shipment_id,event_time,period_date,origin_city,origin_state,destination_city,destination_state,mode,distance_km,weight_tons,sku,quantity,supplier_id,facility_id,urgent_flag
SHP_FB2AD7181E,2026-02-24T05:52:12.232023Z,2026-02-24,Jaipur,RJ,Mumbai,MH,road,1609,2.92,SKU_GEARBOX,62.48,SUP_GUJ_003,FAC_MUM_01,False
SHP_4B84A1022D,2026-02-24T05:52:14.238290Z,2026-02-24,Kolkata,WB,Mumbai,MH,road,1104,8.7,SKU_MOTOR,43.96,SUP_TN_004,FAC_PUNE_01,False
SHP_229A57F0E2,2026-02-24T05:52:16.247194Z,2026-02-24,Hyderabad,TS,Delhi,DL,road,1186,6.09,SKU_GEARBOX,73.56,SUP_MAH_002,FAC_BLR_01,False
SHP_6D8D1025FD,2026-02-24T05:52:18.262274Z,2026-02-24,Jaipur,RJ,Delhi,DL,road,280,17.28,SKU_MOTOR,144.23,SUP_TN_004,FAC_PUNE_01,False
SHP_71383492C7,2026-02-24T05:52:20.269698Z,2026-02-24,Ahmedabad,GJ,Chennai,TN,road,434,9.74,SKU_STEEL,126.7,SUP_TAT_001,FAC_MUM_01,False
SHP_B67481EF2B,2026-02-24T05:52:22.277889Z,2026-02-24,Chennai,TN,Jaipur,RJ,road,549,12.56,SKU_GEARBOX,194.26,SUP_GUJ_003,FAC_CHN_01,False
SHP_13C0798652,2026-02-24T05:52:24.286777Z,2026-02-24,Kolkata,WB,Chennai,TN,road,1318,3.48,SKU_STEEL,180.73,SUP_GUJ_003,FAC_PUNE_01,False
SHP_EDCA4CBA8E,2026-02-24T05:52:26.295448Z,2026-02-24,Ahmedabad,GJ,Bengaluru,KA,road,1294,10.58,SKU_PLASTIC,35.19,SUP_MAH_002,FAC_PUNE_01,False
SHP_197642C23A,2026-02-24T05:52:28.303284Z,2026-02-24,Kolkata,WB,Delhi,DL,road,1500,4.53,SKU_PLASTIC,29.57,SUP_GUJ_003,FAC_BLR_01,False
SHP_7B516E960B,2026-02-24T05:52:30.309731Z,2026-02-24,Delhi,DL,Bengaluru,KA,rail,547,11.78,SKU_PLASTIC,115.47,SUP_TN_004,FAC_BLR_01,False
SHP_A5BF80D2EC,2026-02-24T05:52:32.314469Z,2026-02-24,Delhi,DL,Ahmedabad,GJ,road,1126,12.99,SKU_BEARING,60.9,SUP_MAH_002,FAC_BLR_01,False
SHP_80FB59E32A,2026-02-24T05:52:34.320151Z,2026-02-24,Hyderabad,TS,Chennai,TN,road,668,11.89,SKU_PLASTIC,27.45,SUP_MAH_002,FAC_MUM_01,False
SHP_8E4AE10820,2026-02-24T05:52:36.327438Z,2026-02-24,Mumbai,MH,Jaipur,RJ,rail,1002,3.74,SKU_GEARBOX,17.06,SUP_TAT_001,FAC_BLR_01,False
SHP_D4AD43DDBF,2026-02-24T05:52:38.336022Z,2026-02-24,Pune,MH,Delhi,DL,rail,1420,16.84,SKU_STEEL,187.18,SUP_GUJ_003,FAC_MUM_01,False
SHP_01B47FE4D1,2026-02-24T05:52:40.343683Z,2026-02-24,Bengaluru,KA,Mumbai,MH,road,985,15.35,SKU_GEARBOX,146.57,SUP_TAT_001,FAC_MUM_01,True
SHP_89B3E69F08,2026-02-24T05:52:42.349515Z,2026-02-24,Hyderabad,TS,Delhi,DL,road,596,16.15,SKU_PLASTIC,173.26,SUP_TAT_001,FAC_MUM_01,False
SHP_0917FBC94F,2026-02-24T05:52:44.353426Z,2026-02-24,Pune,MH,Jaipur,RJ,rail,1424,14.26,SKU_GEARBOX,57.32,SUP_TAT_001,FAC_PUNE_01,False
SHP_BB616BE5FC,2026-02-24T05:52:46.362646Z,2026-02-24,Pune,MH,Hyderabad,TS,road,1416,8.55,SKU_GEARBOX,26.26,SUP_TN_004,FAC_MUM_01,False
SHP_6DBAF0A787,2026-02-24T05:52:48.370720Z,2026-02-24,Hyderabad,TS,Pune,MH,air,371,5.2,SKU_PLASTIC,66.17,SUP_TN_004,FAC_CHN_01,True
SHP_2C2F730F10,2026-02-24T05:52:50.377674Z,2026-02-24,Chennai,TN,Delhi,DL,rail,1623,4.02,SKU_GEARBOX,105.31,SUP_TAT_001,FAC_MUM_01,False
SHP_C3C7F9D7C4,2026-02-24T05:52:52.382854Z,2026-02-24,Pune,MH,Delhi,DL,road,1420,12.54,SKU_BEARING,40.85,SUP_GUJ_003,FAC_MUM_01,False
SHP_533BA3666F,2026-02-24T05:52:54.386718Z,2026-02-24,Pune,MH,Jaipur,RJ,road,1280,12.26,SKU_GEARBOX,153.25,SUP_GUJ_003,FAC_CHN_01,False
SHP_5D17A16AD1,2026-02-24T05:52:56.394464Z,2026-02-24,Bengaluru,KA,Kolkata,WB,road,346,11.57,SKU_BEARING,68.73,SUP_MAH_002,FAC_CHN_01,False
SHP_B11AD708E1,2026-02-24T05:52:58.409970Z,2026-02-24,Mumbai,MH,Ahmedabad,GJ,road,530,9.81,SKU_PLASTIC,36.99,SUP_GUJ_003,FAC_CHN_01,False
SHP_27FFD764CE,2026-02-24T05:53:00.413503Z,2026-02-24,Kolkata,WB,Ahmedabad,GJ,road,613,14.96,SKU_PLASTIC,116.59,SUP_MAH_002,FAC_MUM_01,False
SHP_9A77618AFE,2026-02-24T05:53:02.423539Z,2026-02-24,Kolkata,WB,Jaipur,RJ,road,1540,8.2,SKU_STEEL,173.82,SUP_MAH_002,FAC_MUM_01,False
SHP_109EC42E64,2026-02-24T05:53:04.428178Z,2026-02-24,Bengaluru,KA,Chennai,TN,rail,350,2.69,SKU_MOTOR,46.16,SUP_MAH_002,FAC_MUM_01,False
SHP_09785A1857,2026-02-24T05:53:06.431750Z,2026-02-24,Ahmedabad,GJ,Hyderabad,TS,road,614,13.05,SKU_BEARING,114.05,SUP_TN_004,FAC_CHN_01,False
SHP_736E325C06,2026-02-24T05:53:08.443240Z,2026-02-24,Kolkata,WB,Bengaluru,KA,road,715,10.79,SKU_STEEL,24.73,SUP_GUJ_003,FAC_MUM_01,False
SHP_BCDB6F71B4,2026-02-24T05:53:10.449270Z,2026-02-24,Mumbai,MH,Kolkata,WB,road,833,11.95,SKU_PLASTIC,59.67,SUP_TAT_001,FAC_MUM_01,False
SHP_CAC7F83687,2026-02-24T05:53:12.457067Z,2026-02-24,Mumbai,MH,Pune,MH,road,150,11.74,SKU_PLASTIC,68.24,SUP_TAT_001,FAC_CHN_01,False
SHP_909A0363F3,2026-02-24T05:53:14.462035Z,2026-02-24,Jaipur,RJ,Pune,MH,road,1417,14.54,SKU_BEARING,54.53,SUP_TN_004,FAC_PUNE_01,False
SHP_27476DAE90,2026-02-24T05:53:16.466355Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,rail,878,5.9,SKU_GEARBOX,29.24,SUP_TAT_001,FAC_CHN_01,False
SHP_B50B2A9164,2026-02-24T05:53:18.472127Z,2026-02-24,Delhi,DL,Pune,MH,air,1420,15.04,SKU_PLASTIC,48.35,SUP_GUJ_003,FAC_PUNE_01,True
SHP_5EA9836401,2026-02-24T05:53:20.477641Z,2026-02-24,Ahmedabad,GJ,Chennai,TN,sea,1168,17.65,SKU_BEARING,64.33,SUP_TN_004,FAC_BLR_01,False
SHP_DD292CD2D8,2026-02-24T05:53:22.488398Z,2026-02-24,Chennai,TN,Bengaluru,KA,rail,350,16.3,SKU_STEEL,29.24,SUP_TN_004,FAC_BLR_01,False
SHP_C0A5F7F962,2026-02-24T05:53:24.493509Z,2026-02-24,Pune,MH,Kolkata,WB,road,1470,2.2,SKU_BEARING,65.92,SUP_TAT_001,FAC_CHN_01,False
SHP_1B50E2E029,2026-02-24T05:53:26.501271Z,2026-02-24,Mumbai,MH,Ahmedabad,GJ,road,530,4.59,SKU_PLASTIC,179.43,SUP_TAT_001,FAC_CHN_01,False
SHP_2B2EE6826E,2026-02-24T05:53:28.507635Z,2026-02-24,Bengaluru,KA,Mumbai,MH,road,985,6.22,SKU_GEARBOX,126.06,SUP_TN_004,FAC_MUM_01,True
SHP_5886D3A811,2026-02-24T05:53:30.510553Z,2026-02-24,Chennai,TN,Delhi,DL,air,983,5.16,SKU_GEARBOX,53.59,SUP_GUJ_003,FAC_PUNE_01,True
SHP_76C2BB633E,2026-02-24T05:53:32.518293Z,2026-02-24,Pune,MH,Kolkata,WB,road,1357,13.9,SKU_BEARING,199.46,SUP_GUJ_003,FAC_CHN_01,False
SHP_698C8BFF07,2026-02-24T05:53:34.524725Z,2026-02-24,Pune,MH,Kolkata,WB,road,1102,13.48,SKU_MOTOR,130.53,SUP_MAH_002,FAC_MUM_01,False
SHP_466756C291,2026-02-24T05:53:36.532093Z,2026-02-24,Jaipur,RJ,Mumbai,MH,road,1254,8.0,SKU_PLASTIC,177.49,SUP_TAT_001,FAC_MUM_01,False
SHP_6FAB881657,2026-02-24T05:53:38.551752Z,2026-02-24,Mumbai,MH,Hyderabad,TS,sea,1529,15.97,SKU_BEARING,149.42,SUP_MAH_002,FAC_BLR_01,False
SHP_36478CC033,2026-02-24T05:53:40.558469Z,2026-02-24,Pune,MH,Jaipur,RJ,road,1588,2.66,SKU_PLASTIC,173.56,SUP_MAH_002,FAC_BLR_01,False
SHP_314B5677C9,2026-02-24T05:53:42.568876Z,2026-02-24,Ahmedabad,GJ,Chennai,TN,road,709,8.7,SKU_BEARING,145.54,SUP_TAT_001,FAC_PUNE_01,False
SHP_970B5CDFC1,2026-02-24T05:53:44.577668Z,2026-02-24,Hyderabad,TS,Bengaluru,KA,rail,570,6.57,SKU_BEARING,164.82,SUP_TAT_001,FAC_MUM_01,False
SHP_5AFA60865B,2026-02-24T05:53:46.585529Z,2026-02-24,Mumbai,MH,Pune,MH,road,150,11.41,SKU_BEARING,171.27,SUP_TN_004,FAC_CHN_01,False
SHP_07F6519B18,2026-02-24T05:53:48.592457Z,2026-02-24,Kolkata,WB,Bengaluru,KA,air,953,12.08,SKU_MOTOR,133.95,SUP_MAH_002,FAC_BLR_01,True
SHP_95D2FD1B26,2026-02-24T05:53:50.602259Z,2026-02-24,Hyderabad,TS,Jaipur,RJ,road,1265,8.83,SKU_MOTOR,57.21,SUP_GUJ_003,FAC_BLR_01,True
SHP_B2D70DE6A6,2026-02-24T05:53:52.609227Z,2026-02-24,Kolkata,WB,Ahmedabad,GJ,road,1137,5.44,SKU_MOTOR,122.05,SUP_TAT_001,FAC_MUM_01,False
SHP_90581035B0,2026-02-24T05:53:54.619625Z,2026-02-24,Jaipur,RJ,Pune,MH,sea,1424,4.81,SKU_PLASTIC,166.19,SUP_GUJ_003,FAC_MUM_01,False
SHP_ACB34A1582,2026-02-24T05:53:56.625288Z,2026-02-24,Chennai,TN,Delhi,DL,road,809,14.37,SKU_GEARBOX,28.32,SUP_GUJ_003,FAC_PUNE_01,False
SHP_06864A8929,2026-02-24T05:53:58.632384Z,2026-02-24,Jaipur,RJ,Bengaluru,KA,road,1308,9.35,SKU_BEARING,43.29,SUP_GUJ_003,FAC_BLR_01,False
SHP_8971B395F6,2026-02-24T05:54:00.637674Z,2026-02-24,Chennai,TN,Hyderabad,TS,rail,1791,10.65,SKU_PLASTIC,70.05,SUP_TAT_001,FAC_CHN_01,False
SHP_2F1F563D15,2026-02-24T05:54:02.644489Z,2026-02-24,Pune,MH,Mumbai,MH,road,150,15.17,SKU_MOTOR,148.52,SUP_MAH_002,FAC_CHN_01,False
SHP_3D6256DA1A,2026-02-24T05:54:04.655777Z,2026-02-24,Mumbai,MH,Pune,MH,road,150,17.77,SKU_PLASTIC,66.9,SUP_TAT_001,FAC_CHN_01,False
SHP_C01225E6D5,2026-02-24T05:54:06.665410Z,2026-02-24,Hyderabad,TS,Chennai,TN,rail,842,8.41,SKU_MOTOR,186.71,SUP_MAH_002,FAC_CHN_01,False
SHP_B19FF429E0,2026-02-24T05:54:08.673819Z,2026-02-24,Ahmedabad,GJ,Hyderabad,TS,rail,911,9.93,SKU_PLASTIC,157.48,SUP_TN_004,FAC_MUM_01,True
SHP_840C945289,2026-02-24T05:54:10.684841Z,2026-02-24,Mumbai,MH,Pune,MH,road,150,3.3,SKU_PLASTIC,185.84,SUP_GUJ_003,FAC_PUNE_01,False
SHP_45B1BA3C26,2026-02-24T05:54:12.696108Z,2026-02-24,Bengaluru,KA,Jaipur,RJ,rail,1721,4.26,SKU_GEARBOX,65.02,SUP_TN_004,FAC_CHN_01,False
SHP_BA4DA5338F,2026-02-24T05:54:14.704266Z,2026-02-24,Jaipur,RJ,Delhi,DL,road,280,10.29,SKU_GEARBOX,123.1,SUP_GUJ_003,FAC_PUNE_01,False
SHP_2C2DE9F2F9,2026-02-24T05:54:16.711988Z,2026-02-24,Mumbai,MH,Bengaluru,KA,rail,985,15.24,SKU_STEEL,139.71,SUP_TAT_001,FAC_PUNE_01,False
SHP_B73A40835A,2026-02-24T05:54:18.731236Z,2026-02-24,Chennai,TN,Hyderabad,TS,air,1433,15.31,SKU_GEARBOX,78.69,SUP_TAT_001,FAC_MUM_01,True
SHP_8C81854AE0,2026-02-24T05:54:20.740743Z,2026-02-24,Delhi,DL,Pune,MH,road,1420,5.1,SKU_STEEL,17.85,SUP_GUJ_003,FAC_BLR_01,False
SHP_D8B2FDC7B7,2026-02-24T05:54:22.748941Z,2026-02-24,Ahmedabad,GJ,Delhi,DL,rail,483,8.59,SKU_GEARBOX,46.5,SUP_MAH_002,FAC_BLR_01,False
SHP_0F31CC147D,2026-02-24T05:54:24.761937Z,2026-02-24,Bengaluru,KA,Hyderabad,TS,road,570,15.27,SKU_STEEL,119.28,SUP_TAT_001,FAC_PUNE_01,False
SHP_1C8C806881,2026-02-24T05:54:26.773001Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,rail,1338,13.72,SKU_MOTOR,158.14,SUP_TAT_001,FAC_BLR_01,False
SHP_CF2B05C9BF,2026-02-24T05:54:28.783889Z,2026-02-24,Ahmedabad,GJ,Kolkata,WB,air,620,12.99,SKU_MOTOR,168.83,SUP_TN_004,FAC_PUNE_01,True
SHP_E0B6F03F1E,2026-02-24T05:54:30.786974Z,2026-02-24,Chennai,TN,Mumbai,MH,road,514,5.72,SKU_BEARING,169.58,SUP_TN_004,FAC_CHN_01,False
SHP_5192DA5DB8,2026-02-24T05:54:32.795761Z,2026-02-24,Jaipur,RJ,Ahmedabad,GJ,rail,1415,12.82,SKU_MOTOR,196.07,SUP_GUJ_003,FAC_MUM_01,True
SHP_62BBAAF6BC,2026-02-24T05:54:34.801097Z,2026-02-24,Chennai,TN,Delhi,DL,road,792,13.64,SKU_STEEL,26.81,SUP_MAH_002,FAC_PUNE_01,True
SHP_B830D4E919,2026-02-24T05:54:36.809265Z,2026-02-24,Jaipur,RJ,Hyderabad,TS,air,1650,3.39,SKU_BEARING,97.55,SUP_MAH_002,FAC_BLR_01,True
SHP_75B3519C09,2026-02-24T05:54:38.821330Z,2026-02-24,Chennai,TN,Delhi,DL,road,396,14.38,SKU_MOTOR,45.13,SUP_GUJ_003,FAC_CHN_01,False
SHP_2CA396FC46,2026-02-24T05:54:40.827774Z,2026-02-24,Chennai,TN,Kolkata,WB,rail,956,14.29,SKU_GEARBOX,30.05,SUP_GUJ_003,FAC_PUNE_01,False
SHP_4E6D04D3F5,2026-02-24T05:54:42.839925Z,2026-02-24,Ahmedabad,GJ,Mumbai,MH,road,530,17.45,SKU_BEARING,141.84,SUP_TAT_001,FAC_CHN_01,False
SHP_E64FD64FE6,2026-02-24T05:54:44.848205Z,2026-02-24,Delhi,DL,Hyderabad,TS,road,813,9.03,SKU_MOTOR,191.0,SUP_TN_004,FAC_CHN_01,False
SHP_A0C0B26332,2026-02-24T05:54:46.854626Z,2026-02-24,Chennai,TN,Kolkata,WB,rail,526,10.45,SKU_BEARING,90.67,SUP_TAT_001,FAC_CHN_01,False
SHP_922D565776,2026-02-24T05:54:48.864260Z,2026-02-24,Kolkata,WB,Chennai,TN,rail,1072,17.99,SKU_MOTOR,144.56,SUP_TN_004,FAC_PUNE_01,False
SHP_70C67B15D9,2026-02-24T05:56:40.537126Z,2026-02-24,Jaipur,RJ,Bengaluru,KA,road,1319,11.55,SKU_STEEL,110.43,SUP_GUJ_003,FAC_BLR_01,False
SHP_D19057C653,2026-02-24T05:56:42.541434Z,2026-02-24,Pune,MH,Ahmedabad,GJ,road,1582,4.82,SKU_STEEL,15.15,SUP_GUJ_003,FAC_CHN_01,False
SHP_740014AECB,2026-02-24T05:56:44.548654Z,2026-02-24,Bengaluru,KA,Kolkata,WB,rail,388,17.68,SKU_MOTOR,69.53,SUP_TN_004,FAC_PUNE_01,False
SHP_3C63D17288,2026-02-24T05:56:46.553691Z,2026-02-24,Hyderabad,TS,Kolkata,WB,road,1192,8.17,SKU_GEARBOX,143.31,SUP_GUJ_003,FAC_MUM_01,False
SHP_D54BB5B8F1,2026-02-24T05:56:48.562599Z,2026-02-24,Hyderabad,TS,Pune,MH,road,817,5.44,SKU_PLASTIC,90.23,SUP_MAH_002,FAC_PUNE_01,False
SHP_45292316A4,2026-02-24T05:56:50.566919Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,sea,1673,7.12,SKU_GEARBOX,49.24,SUP_TN_004,FAC_PUNE_01,False
SHP_1F9FEF5F48,2026-02-24T05:56:52.572056Z,2026-02-24,Bengaluru,KA,Mumbai,MH,rail,985,16.48,SKU_GEARBOX,33.4,SUP_TN_004,FAC_PUNE_01,False
SHP_B67912DFFE,2026-02-24T05:56:54.580710Z,2026-02-24,Kolkata,WB,Ahmedabad,GJ,road,991,4.46,SKU_GEARBOX,10.44,SUP_GUJ_003,FAC_BLR_01,False
SHP_4C8070E468,2026-02-24T05:56:56.589181Z,2026-02-24,Hyderabad,TS,Pune,MH,rail,732,11.86,SKU_GEARBOX,169.94,SUP_TN_004,FAC_PUNE_01,False
SHP_79C1963E24,2026-02-24T05:56:58.597908Z,2026-02-24,Jaipur,RJ,Mumbai,MH,rail,1751,11.9,SKU_GEARBOX,26.84,SUP_GUJ_003,FAC_MUM_01,False
SHP_85BC5AC2AB,2026-02-24T05:57:00.603265Z,2026-02-24,Pune,MH,Hyderabad,TS,road,1100,5.83,SKU_MOTOR,18.81,SUP_MAH_002,FAC_BLR_01,False
SHP_8F03013062,2026-02-24T05:57:02.613731Z,2026-02-24,Pune,MH,Kolkata,WB,road,870,2.86,SKU_BEARING,91.37,SUP_TAT_001,FAC_BLR_01,False
SHP_7A47FAD032,2026-02-24T05:57:04.618867Z,2026-02-24,Hyderabad,TS,Ahmedabad,GJ,road,1768,6.7,SKU_GEARBOX,61.07,SUP_TAT_001,FAC_PUNE_01,False
SHP_77FF12B2F4,2026-02-24T05:57:06.625355Z,2026-02-24,Jaipur,RJ,Bengaluru,KA,road,916,7.22,SKU_STEEL,113.13,SUP_TN_004,FAC_BLR_01,False
SHP_B06572909C,2026-02-24T05:57:08.632389Z,2026-02-24,Chennai,TN,Jaipur,RJ,road,1097,13.38,SKU_STEEL,165.03,SUP_GUJ_003,FAC_BLR_01,False
SHP_9EF18E21C4,2026-02-24T05:57:10.644197Z,2026-02-24,Bengaluru,KA,Mumbai,MH,rail,985,2.06,SKU_GEARBOX,170.51,SUP_GUJ_003,FAC_CHN_01,True
SHP_1319CF19B0,2026-02-24T05:57:12.648410Z,2026-02-24,Delhi,DL,Mumbai,MH,road,1420,6.7,SKU_PLASTIC,34.99,SUP_MAH_002,FAC_BLR_01,False
SHP_76EC426555,2026-02-24T05:57:14.659285Z,2026-02-24,Kolkata,WB,Jaipur,RJ,road,1061,4.84,SKU_GEARBOX,150.37,SUP_MAH_002,FAC_PUNE_01,False
SHP_75B489A12B,2026-02-24T05:57:16.665648Z,2026-02-24,Jaipur,RJ,Bengaluru,KA,sea,562,3.83,SKU_BEARING,29.6,SUP_GUJ_003,FAC_BLR_01,False
SHP_4F32E2EB3C,2026-02-24T05:57:18.672069Z,2026-02-24,Delhi,DL,Kolkata,WB,rail,1500,13.5,SKU_GEARBOX,175.62,SUP_TN_004,FAC_MUM_01,False
SHP_7D705FEC54,2026-02-24T05:57:20.682511Z,2026-02-24,Hyderabad,TS,Mumbai,MH,sea,1383,5.56,SKU_BEARING,38.42,SUP_MAH_002,FAC_MUM_01,True
SHP_5FFE414ADE,2026-02-24T05:57:22.687516Z,2026-02-24,Ahmedabad,GJ,Bengaluru,KA,rail,1089,6.34,SKU_GEARBOX,187.0,SUP_MAH_002,FAC_BLR_01,False
SHP_BADFB384FD,2026-02-24T05:57:24.694030Z,2026-02-24,Pune,MH,Mumbai,MH,road,150,15.41,SKU_BEARING,37.25,SUP_TN_004,FAC_PUNE_01,False
SHP_509DD582E7,2026-02-24T05:57:26.705720Z,2026-02-24,Mumbai,MH,Pune,MH,road,150,10.39,SKU_GEARBOX,141.77,SUP_MAH_002,FAC_BLR_01,False
SHP_AAC37AF6A7,2026-02-24T05:57:28.712613Z,2026-02-24,Hyderabad,TS,Jaipur,RJ,road,628,5.13,SKU_STEEL,76.24,SUP_GUJ_003,FAC_CHN_01,False
SHP_E0E4A6999F,2026-02-24T05:57:30.716404Z,2026-02-24,Delhi,DL,Kolkata,WB,road,1500,2.02,SKU_GEARBOX,113.12,SUP_TAT_001,FAC_BLR_01,False
SHP_0F93D2C33D,2026-02-24T05:57:32.731352Z,2026-02-24,Chennai,TN,Ahmedabad,GJ,road,1106,11.63,SKU_MOTOR,190.5,SUP_GUJ_003,FAC_PUNE_01,False
SHP_3ABD04241B,2026-02-24T05:57:34.737691Z,2026-02-24,Pune,MH,Ahmedabad,GJ,road,702,3.46,SKU_GEARBOX,170.87,SUP_MAH_002,FAC_CHN_01,False
SHP_1E8FBF7C44,2026-02-24T05:57:36.748012Z,2026-02-24,Mumbai,MH,Delhi,DL,sea,1420,15.55,SKU_STEEL,83.69,SUP_MAH_002,FAC_BLR_01,False
SHP_6935704B57,2026-02-24T05:57:38.776767Z,2026-02-24,Ahmedabad,GJ,Mumbai,MH,rail,530,3.72,SKU_BEARING,73.75,SUP_TAT_001,FAC_BLR_01,False
SHP_74FC024081,2026-02-24T05:57:40.788373Z,2026-02-24,Delhi,DL,Ahmedabad,GJ,road,1476,15.28,SKU_STEEL,147.49,SUP_TN_004,FAC_MUM_01,False
SHP_B9D56F1756,2026-02-24T05:57:42.793591Z,2026-02-24,Chennai,TN,Bengaluru,KA,sea,350,15.66,SKU_MOTOR,88.12,SUP_GUJ_003,FAC_MUM_01,False
SHP_62D1BF5CB6,2026-02-24T05:57:44.800912Z,2026-02-24,Bengaluru,KA,Delhi,DL,road,703,5.32,SKU_GEARBOX,116.0,SUP_TN_004,FAC_PUNE_01,False
SHP_04AD543876,2026-02-24T05:57:46.811292Z,2026-02-24,Bengaluru,KA,Jaipur,RJ,road,986,16.0,SKU_GEARBOX,42.68,SUP_GUJ_003,FAC_BLR_01,False
SHP_E2326AB605,2026-02-24T05:57:48.817735Z,2026-02-24,Hyderabad,TS,Bengaluru,KA,road,570,3.76,SKU_MOTOR,82.89,SUP_TAT_001,FAC_MUM_01,False
SHP_2367BCED75,2026-02-24T05:57:50.825072Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,road,1671,9.71,SKU_BEARING,190.21,SUP_MAH_002,FAC_CHN_01,False
SHP_5593DFE82B,2026-02-24T05:57:52.832233Z,2026-02-24,Pune,MH,Bengaluru,KA,rail,1573,4.4,SKU_BEARING,161.64,SUP_TN_004,FAC_MUM_01,False
SHP_3E08E452FF,2026-02-24T05:57:54.841326Z,2026-02-24,Bengaluru,KA,Ahmedabad,GJ,road,772,15.65,SKU_STEEL,187.69,SUP_TN_004,FAC_CHN_01,False
SHP_6432B6AC1F,2026-02-24T05:57:56.847269Z,2026-02-24,Hyderabad,TS,Kolkata,WB,sea,1543,9.52,SKU_STEEL,155.76,SUP_TN_004,FAC_PUNE_01,False
SHP_6937D40A46,2026-02-24T05:57:58.856013Z,2026-02-24,Chennai,TN,Kolkata,WB,sea,878,2.62,SKU_STEEL,188.25,SUP_MAH_002,FAC_BLR_01,False
SHP_89577BA84C,2026-02-24T05:58:00.868468Z,2026-02-24,Pune,MH,Mumbai,MH,sea,150,11.35,SKU_GEARBOX,66.24,SUP_GUJ_003,FAC_CHN_01,False
SHP_62C6CBAEAE,2026-02-24T05:58:02.876930Z,2026-02-24,Jaipur,RJ,Pune,MH,rail,1658,15.75,SKU_GEARBOX,161.69,SUP_TAT_001,FAC_MUM_01,False
SHP_F499176DCD,2026-02-24T05:58:04.889898Z,2026-02-24,Pune,MH,Mumbai,MH,rail,150,3.65,SKU_GEARBOX,88.82,SUP_GUJ_003,FAC_PUNE_01,False
SHP_AC2B771F75,2026-02-24T05:58:06.896324Z,2026-02-24,Mumbai,MH,Pune,MH,rail,150,5.4,SKU_STEEL,195.42,SUP_MAH_002,FAC_BLR_01,False
SHP_D74F03A9B0,2026-02-24T05:58:08.902460Z,2026-02-24,Mumbai,MH,Hyderabad,TS,rail,1476,17.26,SKU_STEEL,93.08,SUP_GUJ_003,FAC_BLR_01,False
SHP_AC75715594,2026-02-24T05:58:10.915115Z,2026-02-24,Hyderabad,TS,Pune,MH,road,426,13.84,SKU_STEEL,158.85,SUP_MAH_002,FAC_BLR_01,True
SHP_F5E4292C69,2026-02-24T05:58:12.922167Z,2026-02-24,Hyderabad,TS,Bengaluru,KA,rail,570,17.53,SKU_STEEL,61.53,SUP_TAT_001,FAC_PUNE_01,False
SHP_385E0673DC,2026-02-24T05:58:14.932430Z,2026-02-24,Hyderabad,TS,Jaipur,RJ,road,496,5.53,SKU_STEEL,39.4,SUP_MAH_002,FAC_BLR_01,False
SHP_076DD6D174,2026-02-24T05:58:16.935896Z,2026-02-24,Kolkata,WB,Mumbai,MH,road,1446,13.44,SKU_PLASTIC,183.63,SUP_MAH_002,FAC_BLR_01,False
SHP_2B90AF0327,2026-02-24T05:58:18.945130Z,2026-02-24,Ahmedabad,GJ,Pune,MH,sea,426,11.06,SKU_BEARING,102.18,SUP_MAH_002,FAC_CHN_01,False
SHP_A9323145EC,2026-02-24T05:58:20.956457Z,2026-02-24,Mumbai,MH,Jaipur,RJ,air,1162,14.72,SKU_MOTOR,122.62,SUP_TAT_001,FAC_CHN_01,True
SHP_F377DA2BDE,2026-02-24T05:58:22.965484Z,2026-02-24,Hyderabad,TS,Pune,MH,road,925,12.35,SKU_BEARING,92.3,SUP_TAT_001,FAC_MUM_01,False
SHP_1B3CDE5F88,2026-02-24T05:58:24.972402Z,2026-02-24,Delhi,DL,Ahmedabad,GJ,road,878,3.01,SKU_BEARING,23.63,SUP_TAT_001,FAC_PUNE_01,False
SHP_39B3998070,2026-02-24T05:58:26.978355Z,2026-02-24,Hyderabad,TS,Bengaluru,KA,road,570,11.35,SKU_GEARBOX,149.68,SUP_TAT_001,FAC_MUM_01,False
SHP_B4F380804D,2026-02-24T05:58:28.985349Z,2026-02-24,Ahmedabad,GJ,Jaipur,RJ,rail,1190,5.66,SKU_BEARING,163.85,SUP_TAT_001,FAC_MUM_01,False
SHP_038444D9C7,2026-02-24T05:58:30.991914Z,2026-02-24,Hyderabad,TS,Pune,MH,road,1736,10.49,SKU_BEARING,91.51,SUP_TAT_001,FAC_PUNE_01,False
SHP_9F5935111B,2026-02-24T05:58:33.000467Z,2026-02-24,Chennai,TN,Jaipur,RJ,road,528,4.81,SKU_STEEL,185.86,SUP_TN_004,FAC_CHN_01,True
SHP_8E8E201AAE,2026-02-24T05:58:35.011642Z,2026-02-24,Chennai,TN,Hyderabad,TS,road,1040,11.45,SKU_PLASTIC,104.68,SUP_GUJ_003,FAC_BLR_01,False
SHP_7914AC06CA,2026-02-24T05:58:37.016138Z,2026-02-24,Delhi,DL,Mumbai,MH,sea,1420,9.91,SKU_STEEL,130.81,SUP_GUJ_003,FAC_CHN_01,False
